time,cell_id,generation,type,effect_size,mutation_string
38,19,3,down,0.0,Plk1_rate_down_0
38,20,3,down,0.0,Plk1_rate_down_0
38,20,3,down,0.0,Plk1_rate_down_0
38,21,4,down,0.0,Plk1_rate_down_0
38,21,4,down,0.0,Plk1_rate_down_0
38,21,4,down,0.0,Plk1_rate_down_0
38,21,4,down,0.0,Plk1_rate_down_0
38,21,4,down,0.0,Plk1_rate_down_0
38,22,4,down,0.0,Plk1_rate_down_0
38,22,4,down,0.0,Plk1_rate_down_0
38,22,4,down,0.0,Plk1_rate_down_0
38,23,3,down,0.0,Plk1_rate_down_0
38,23,3,down,0.0,Plk1_rate_down_0
38,23,3,down,0.0,Plk1_rate_down_0
38,23,3,down,0.0,Plk1_rate_down_0
39,0,0,down,0.0,Plk1_rate_down_0
39,0,0,down,0.0,Plk1_rate_down_0
39,0,0,down,0.0,Plk1_rate_down_0
39,2,1,down,0.0,Plk1_rate_down_0
39,2,1,down,0.0,Plk1_rate_down_0
39,2,1,down,0.0,Plk1_rate_down_0
39,3,1,down,0.0,Plk1_rate_down_0
39,3,1,down,0.0,Plk1_rate_down_0
39,3,1,down,0.0,Plk1_rate_down_0
39,4,2,down,0.0,Plk1_rate_down_0
39,4,2,down,0.0,Plk1_rate_down_0
39,4,2,down,0.0,Plk1_rate_down_0
39,5,2,down,0.0,Plk1_rate_down_0
39,5,2,down,0.0,Plk1_rate_down_0
39,5,2,down,0.0,Plk1_rate_down_0
39,5,2,down,0.0,Plk1_rate_down_0
39,6,1,down,0.0,Plk1_rate_down_0
39,6,1,down,0.0,Plk1_rate_down_0
39,7,2,down,0.0,Plk1_rate_down_0
39,7,2,down,0.0,Plk1_rate_down_0
39,7,2,down,0.0,Plk1_rate_down_0
39,8,2,down,0.0,Plk1_rate_down_0
39,8,2,down,0.0,Plk1_rate_down_0
39,9,1,down,0.0,Plk1_rate_down_0
39,9,1,down,0.0,Plk1_rate_down_0
39,10,2,down,0.0,Plk1_rate_down_0
39,10,2,down,0.0,Plk1_rate_down_0
39,10,2,down,0.0,Plk1_rate_down_0
39,11,3,down,0.0,Plk1_rate_down_0
39,11,3,down,0.0,Plk1_rate_down_0
39,11,3,down,0.0,Plk1_rate_down_0
39,11,3,down,0.0,Plk1_rate_down_0
39,12,3,down,0.0,Plk1_rate_down_0
39,12,3,down,0.0,Plk1_rate_down_0
39,12,3,down,0.0,Plk1_rate_down_0
39,13,2,down,0.0,Plk1_rate_down_0
39,13,2,down,0.0,Plk1_rate_down_0
39,13,2,down,0.0,Plk1_rate_down_0
39,14,1,down,0.0,Plk1_rate_down_0
39,14,1,down,0.0,Plk1_rate_down_0
39,14,1,down,0.0,Plk1_rate_down_0
39,14,1,down,0.0,Plk1_rate_down_0
39,15,2,down,0.0,Plk1_rate_down_0
39,15,2,down,0.0,Plk1_rate_down_0
39,16,2,down,0.0,Plk1_rate_down_0
39,16,2,down,0.0,Plk1_rate_down_0
39,16,2,down,0.0,Plk1_rate_down_0
39,16,2,down,0.0,Plk1_rate_down_0
39,17,3,down,0.0,Plk1_rate_down_0
39,17,3,down,0.0,Plk1_rate_down_0
39,17,3,down,0.0,Plk1_rate_down_0
39,17,3,down,0.0,Plk1_rate_down_0
39,17,3,down,0.0,Plk1_rate_down_0
39,18,4,down,0.0,Plk1_rate_down_0
39,18,4,down,0.0,Plk1_rate_down_0
39,18,4,down,0.0,Plk1_rate_down_0
39,19,3,down,0.0,Plk1_rate_down_0
39,19,3,down,0.0,Plk1_rate_down_0
39,19,3,down,0.0,Plk1_rate_down_0
39,20,3,down,0.0,Plk1_rate_down_0
39,20,3,down,0.0,Plk1_rate_down_0
39,21,4,down,0.0,Plk1_rate_down_0
39,21,4,down,0.0,Plk1_rate_down_0
39,21,4,down,0.0,Plk1_rate_down_0
39,21,4,down,0.0,Plk1_rate_down_0
39,21,4,down,0.0,Plk1_rate_down_0
39,22,4,down,0.0,Plk1_rate_down_0
39,22,4,down,0.0,Plk1_rate_down_0
39,22,4,down,0.0,Plk1_rate_down_0
39,23,3,down,0.0,Plk1_rate_down_0
39,23,3,down,0.0,Plk1_rate_down_0
39,23,3,down,0.0,Plk1_rate_down_0
39,23,3,down,0.0,Plk1_rate_down_0
39,24,4,down,0.0,Plk1_rate_down_0
39,24,4,down,0.0,Plk1_rate_down_0
39,24,4,down,0.0,Plk1_rate_down_0
39,24,4,down,0.0,Plk1_rate_down_0
39,25,2,down,0.0,Plk1_rate_down_0
39,25,2,down,0.0,Plk1_rate_down_0
40,0,0,down,0.0,Plk1_rate_down_0
40,0,0,down,0.0,Plk1_rate_down_0
40,0,0,down,0.0,Plk1_rate_down_0
40,2,1,down,0.0,Plk1_rate_down_0
40,2,1,down,0.0,Plk1_rate_down_0
40,2,1,down,0.0,Plk1_rate_down_0
40,3,1,down,0.0,Plk1_rate_down_0
40,3,1,down,0.0,Plk1_rate_down_0
40,3,1,down,0.0,Plk1_rate_down_0
40,4,2,down,0.0,Plk1_rate_down_0
40,4,2,down,0.0,Plk1_rate_down_0
40,4,2,down,0.0,Plk1_rate_down_0
40,5,2,down,0.0,Plk1_rate_down_0
40,5,2,down,0.0,Plk1_rate_down_0
40,5,2,down,0.0,Plk1_rate_down_0
40,5,2,down,0.0,Plk1_rate_down_0
40,6,1,down,0.0,Plk1_rate_down_0
40,6,1,down,0.0,Plk1_rate_down_0
40,7,2,down,0.0,Plk1_rate_down_0
40,7,2,down,0.0,Plk1_rate_down_0
40,7,2,down,0.0,Plk1_rate_down_0
40,8,2,down,0.0,Plk1_rate_down_0
40,8,2,down,0.0,Plk1_rate_down_0
40,8,2,down,0.0,Plk1_rate_down_0
40,9,1,down,0.0,Plk1_rate_down_0
40,9,1,down,0.0,Plk1_rate_down_0
40,10,2,down,0.0,Plk1_rate_down_0
40,10,2,down,0.0,Plk1_rate_down_0
40,10,2,down,0.0,Plk1_rate_down_0
40,11,3,down,0.0,Plk1_rate_down_0
40,11,3,down,0.0,Plk1_rate_down_0
40,11,3,down,0.0,Plk1_rate_down_0
40,11,3,down,0.0,Plk1_rate_down_0
40,12,3,down,0.0,Plk1_rate_down_0
40,12,3,down,0.0,Plk1_rate_down_0
40,12,3,down,0.0,Plk1_rate_down_0
40,13,2,down,0.0,Plk1_rate_down_0
40,13,2,down,0.0,Plk1_rate_down_0
40,13,2,down,0.0,Plk1_rate_down_0
40,14,1,down,0.0,Plk1_rate_down_0
40,14,1,down,0.0,Plk1_rate_down_0
40,14,1,down,0.0,Plk1_rate_down_0
40,14,1,down,0.0,Plk1_rate_down_0
40,15,2,down,0.0,Plk1_rate_down_0
40,15,2,down,0.0,Plk1_rate_down_0
40,16,2,down,0.0,Plk1_rate_down_0
40,16,2,down,0.0,Plk1_rate_down_0
40,16,2,down,0.0,Plk1_rate_down_0
40,16,2,down,0.0,Plk1_rate_down_0
40,16,2,down,0.0,Plk1_rate_down_0
40,17,3,down,0.0,Plk1_rate_down_0
40,17,3,down,0.0,Plk1_rate_down_0
40,17,3,down,0.0,Plk1_rate_down_0
40,17,3,down,0.0,Plk1_rate_down_0
40,17,3,down,0.0,Plk1_rate_down_0
40,18,4,down,0.0,Plk1_rate_down_0
40,18,4,down,0.0,Plk1_rate_down_0
40,18,4,down,0.0,Plk1_rate_down_0
40,19,3,down,0.0,Plk1_rate_down_0
40,19,3,down,0.0,Plk1_rate_down_0
40,19,3,down,0.0,Plk1_rate_down_0
40,20,3,down,0.0,Plk1_rate_down_0
40,20,3,down,0.0,Plk1_rate_down_0
40,21,4,down,0.0,Plk1_rate_down_0
40,21,4,down,0.0,Plk1_rate_down_0
40,21,4,down,0.0,Plk1_rate_down_0
40,21,4,down,0.0,Plk1_rate_down_0
40,21,4,down,0.0,Plk1_rate_down_0
40,22,4,down,0.0,Plk1_rate_down_0
40,22,4,down,0.0,Plk1_rate_down_0
40,22,4,down,0.0,Plk1_rate_down_0
40,23,3,down,0.0,Plk1_rate_down_0
40,23,3,down,0.0,Plk1_rate_down_0
40,23,3,down,0.0,Plk1_rate_down_0
40,23,3,down,0.0,Plk1_rate_down_0
40,24,4,down,0.0,Plk1_rate_down_0
40,24,4,down,0.0,Plk1_rate_down_0
40,24,4,down,0.0,Plk1_rate_down_0
40,24,4,down,0.0,Plk1_rate_down_0
40,25,2,down,0.0,Plk1_rate_down_0
40,25,2,down,0.0,Plk1_rate_down_0
40,26,3,down,0.0,Plk1_rate_down_0
40,26,3,down,0.0,Plk1_rate_down_0
40,26,3,down,0.0,Plk1_rate_down_0
40,26,3,down,0.0,Plk1_rate_down_0
40,26,3,down,0.0,Plk1_rate_down_0
40,27,3,down,0.0,Plk1_rate_down_0
40,27,3,down,0.0,Plk1_rate_down_0
40,27,3,down,0.0,Plk1_rate_down_0
40,28,2,down,0.0,Plk1_rate_down_0
40,28,2,down,0.0,Plk1_rate_down_0
40,28,2,down,0.0,Plk1_rate_down_0
40,29,3,down,0.0,Plk1_rate_down_0
40,29,3,down,0.0,Plk1_rate_down_0
40,29,3,down,0.0,Plk1_rate_down_0
41,0,0,down,0.0,Plk1_rate_down_0
41,0,0,down,0.0,Plk1_rate_down_0
41,0,0,down,0.0,Plk1_rate_down_0
41,2,1,down,0.0,Plk1_rate_down_0
41,2,1,down,0.0,Plk1_rate_down_0
41,2,1,down,0.0,Plk1_rate_down_0
41,3,1,down,0.0,Plk1_rate_down_0
41,3,1,down,0.0,Plk1_rate_down_0
41,3,1,down,0.0,Plk1_rate_down_0
41,4,2,down,0.0,Plk1_rate_down_0
41,4,2,down,0.0,Plk1_rate_down_0
41,4,2,down,0.0,Plk1_rate_down_0
41,5,2,down,0.0,Plk1_rate_down_0
41,5,2,down,0.0,Plk1_rate_down_0
41,5,2,down,0.0,Plk1_rate_down_0
41,5,2,down,0.0,Plk1_rate_down_0
41,6,1,down,0.0,Plk1_rate_down_0
41,6,1,down,0.0,Plk1_rate_down_0
41,7,2,down,0.0,Plk1_rate_down_0
41,7,2,down,0.0,Plk1_rate_down_0
41,7,2,down,0.0,Plk1_rate_down_0
41,8,2,down,0.0,Plk1_rate_down_0
41,8,2,down,0.0,Plk1_rate_down_0
41,8,2,down,0.0,Plk1_rate_down_0
41,9,1,down,0.0,Plk1_rate_down_0
41,9,1,down,0.0,Plk1_rate_down_0
41,10,2,down,0.0,Plk1_rate_down_0
41,10,2,down,0.0,Plk1_rate_down_0
41,10,2,down,0.0,Plk1_rate_down_0
41,11,3,down,0.0,Plk1_rate_down_0
41,11,3,down,0.0,Plk1_rate_down_0
41,11,3,down,0.0,Plk1_rate_down_0
41,11,3,down,0.0,Plk1_rate_down_0
41,12,3,down,0.0,Plk1_rate_down_0
41,12,3,down,0.0,Plk1_rate_down_0
41,12,3,down,0.0,Plk1_rate_down_0
41,13,2,down,0.0,Plk1_rate_down_0
41,13,2,down,0.0,Plk1_rate_down_0
41,13,2,down,0.0,Plk1_rate_down_0
41,13,2,down,0.0,Plk1_rate_down_0
41,14,1,down,0.0,Plk1_rate_down_0
41,14,1,down,0.0,Plk1_rate_down_0
41,14,1,down,0.0,Plk1_rate_down_0
41,14,1,down,0.0,Plk1_rate_down_0
41,15,2,down,0.0,Plk1_rate_down_0
41,15,2,down,0.0,Plk1_rate_down_0
41,16,2,down,0.0,Plk1_rate_down_0
41,16,2,down,0.0,Plk1_rate_down_0
41,16,2,down,0.0,Plk1_rate_down_0
41,16,2,down,0.0,Plk1_rate_down_0
41,16,2,down,0.0,Plk1_rate_down_0
41,17,3,down,0.0,Plk1_rate_down_0
41,17,3,down,0.0,Plk1_rate_down_0
41,17,3,down,0.0,Plk1_rate_down_0
41,17,3,down,0.0,Plk1_rate_down_0
41,17,3,down,0.0,Plk1_rate_down_0
41,18,4,down,0.0,Plk1_rate_down_0
41,18,4,down,0.0,Plk1_rate_down_0
41,18,4,down,0.0,Plk1_rate_down_0
41,19,3,down,0.0,Plk1_rate_down_0
41,19,3,down,0.0,Plk1_rate_down_0
41,19,3,down,0.0,Plk1_rate_down_0
41,20,3,down,0.0,Plk1_rate_down_0
41,20,3,down,0.0,Plk1_rate_down_0
41,21,4,down,0.0,Plk1_rate_down_0
41,21,4,down,0.0,Plk1_rate_down_0
41,21,4,down,0.0,Plk1_rate_down_0
41,21,4,down,0.0,Plk1_rate_down_0
41,21,4,down,0.0,Plk1_rate_down_0
41,22,4,down,0.0,Plk1_rate_down_0
41,22,4,down,0.0,Plk1_rate_down_0
41,22,4,down,0.0,Plk1_rate_down_0
41,23,3,down,0.0,Plk1_rate_down_0
41,23,3,down,0.0,Plk1_rate_down_0
41,23,3,down,0.0,Plk1_rate_down_0
41,23,3,down,0.0,Plk1_rate_down_0
41,24,4,down,0.0,Plk1_rate_down_0
41,24,4,down,0.0,Plk1_rate_down_0
41,24,4,down,0.0,Plk1_rate_down_0
41,24,4,down,0.0,Plk1_rate_down_0
41,25,2,down,0.0,Plk1_rate_down_0
41,25,2,down,0.0,Plk1_rate_down_0
41,26,3,down,0.0,Plk1_rate_down_0
41,26,3,down,0.0,Plk1_rate_down_0
41,26,3,down,0.0,Plk1_rate_down_0
41,26,3,down,0.0,Plk1_rate_down_0
41,26,3,down,0.0,Plk1_rate_down_0
41,27,3,down,0.0,Plk1_rate_down_0
41,27,3,down,0.0,Plk1_rate_down_0
41,27,3,down,0.0,Plk1_rate_down_0
41,28,2,down,0.0,Plk1_rate_down_0
41,28,2,down,0.0,Plk1_rate_down_0
41,28,2,down,0.0,Plk1_rate_down_0
41,29,3,down,0.0,Plk1_rate_down_0
41,29,3,down,0.0,Plk1_rate_down_0
41,29,3,down,0.0,Plk1_rate_down_0
41,30,5,down,0.0,Plk1_rate_down_0
41,30,5,down,0.0,Plk1_rate_down_0
41,30,5,down,0.0,Plk1_rate_down_0
41,31,3,down,0.0,Plk1_rate_down_0
41,31,3,down,0.0,Plk1_rate_down_0
41,31,3,down,0.0,Plk1_rate_down_0
41,31,3,down,0.0,Plk1_rate_down_0
42,0,0,down,0.0,Plk1_rate_down_0
42,0,0,down,0.0,Plk1_rate_down_0
42,0,0,down,0.0,Plk1_rate_down_0
42,2,1,down,0.0,Plk1_rate_down_0
42,2,1,down,0.0,Plk1_rate_down_0
42,2,1,down,0.0,Plk1_rate_down_0
42,3,1,down,0.0,Plk1_rate_down_0
42,3,1,down,0.0,Plk1_rate_down_0
42,3,1,down,0.0,Plk1_rate_down_0
42,4,2,down,0.0,Plk1_rate_down_0
42,4,2,down,0.0,Plk1_rate_down_0
42,4,2,down,0.0,Plk1_rate_down_0
42,5,2,down,0.0,Plk1_rate_down_0
42,5,2,down,0.0,Plk1_rate_down_0
42,5,2,down,0.0,Plk1_rate_down_0
42,5,2,down,0.0,Plk1_rate_down_0
42,6,1,down,0.0,Plk1_rate_down_0
42,6,1,down,0.0,Plk1_rate_down_0
42,7,2,down,0.0,Plk1_rate_down_0
42,7,2,down,0.0,Plk1_rate_down_0
42,7,2,down,0.0,Plk1_rate_down_0
42,8,2,down,0.0,Plk1_rate_down_0
42,8,2,down,0.0,Plk1_rate_down_0
42,8,2,down,0.0,Plk1_rate_down_0
42,9,1,down,0.0,Plk1_rate_down_0
42,9,1,down,0.0,Plk1_rate_down_0
42,10,2,down,0.0,Plk1_rate_down_0
42,10,2,down,0.0,Plk1_rate_down_0
42,10,2,down,0.0,Plk1_rate_down_0
42,11,3,down,0.0,Plk1_rate_down_0
42,11,3,down,0.0,Plk1_rate_down_0
42,11,3,down,0.0,Plk1_rate_down_0
42,11,3,down,0.0,Plk1_rate_down_0
42,12,3,down,0.0,Plk1_rate_down_0
42,12,3,down,0.0,Plk1_rate_down_0
42,12,3,down,0.0,Plk1_rate_down_0
42,13,2,down,0.0,Plk1_rate_down_0
42,13,2,down,0.0,Plk1_rate_down_0
42,13,2,down,0.0,Plk1_rate_down_0
42,13,2,down,0.0,Plk1_rate_down_0
42,14,1,down,0.0,Plk1_rate_down_0
42,14,1,down,0.0,Plk1_rate_down_0
42,14,1,down,0.0,Plk1_rate_down_0
42,14,1,down,0.0,Plk1_rate_down_0
42,15,2,down,0.0,Plk1_rate_down_0
42,15,2,down,0.0,Plk1_rate_down_0
42,16,2,down,0.0,Plk1_rate_down_0
42,16,2,down,0.0,Plk1_rate_down_0
42,16,2,down,0.0,Plk1_rate_down_0
42,16,2,down,0.0,Plk1_rate_down_0
42,16,2,down,0.0,Plk1_rate_down_0
42,17,3,down,0.0,Plk1_rate_down_0
42,17,3,down,0.0,Plk1_rate_down_0
42,17,3,down,0.0,Plk1_rate_down_0
42,17,3,down,0.0,Plk1_rate_down_0
42,17,3,down,0.0,Plk1_rate_down_0
42,18,4,down,0.0,Plk1_rate_down_0
42,18,4,down,0.0,Plk1_rate_down_0
42,18,4,down,0.0,Plk1_rate_down_0
42,19,3,down,0.0,Plk1_rate_down_0
42,19,3,down,0.0,Plk1_rate_down_0
42,19,3,down,0.0,Plk1_rate_down_0
42,20,3,down,0.0,Plk1_rate_down_0
42,20,3,down,0.0,Plk1_rate_down_0
42,21,4,down,0.0,Plk1_rate_down_0
42,21,4,down,0.0,Plk1_rate_down_0
42,21,4,down,0.0,Plk1_rate_down_0
42,21,4,down,0.0,Plk1_rate_down_0
42,21,4,down,0.0,Plk1_rate_down_0
42,22,4,down,0.0,Plk1_rate_down_0
42,22,4,down,0.0,Plk1_rate_down_0
42,22,4,down,0.0,Plk1_rate_down_0
42,23,3,down,0.0,Plk1_rate_down_0
42,23,3,down,0.0,Plk1_rate_down_0
42,23,3,down,0.0,Plk1_rate_down_0
42,23,3,down,0.0,Plk1_rate_down_0
42,24,4,down,0.0,Plk1_rate_down_0
42,24,4,down,0.0,Plk1_rate_down_0
42,24,4,down,0.0,Plk1_rate_down_0
42,24,4,down,0.0,Plk1_rate_down_0
42,25,2,down,0.0,Plk1_rate_down_0
42,25,2,down,0.0,Plk1_rate_down_0
42,26,3,down,0.0,Plk1_rate_down_0
42,26,3,down,0.0,Plk1_rate_down_0
42,26,3,down,0.0,Plk1_rate_down_0
42,26,3,down,0.0,Plk1_rate_down_0
42,26,3,down,0.0,Plk1_rate_down_0
42,27,3,down,0.0,Plk1_rate_down_0
42,27,3,down,0.0,Plk1_rate_down_0
42,27,3,down,0.0,Plk1_rate_down_0
42,28,2,down,0.0,Plk1_rate_down_0
42,28,2,down,0.0,Plk1_rate_down_0
42,28,2,down,0.0,Plk1_rate_down_0
42,29,3,down,0.0,Plk1_rate_down_0
42,29,3,down,0.0,Plk1_rate_down_0
42,29,3,down,0.0,Plk1_rate_down_0
42,30,5,down,0.0,Plk1_rate_down_0
42,30,5,down,0.0,Plk1_rate_down_0
42,30,5,down,0.0,Plk1_rate_down_0
42,31,3,down,0.0,Plk1_rate_down_0
42,31,3,down,0.0,Plk1_rate_down_0
42,31,3,down,0.0,Plk1_rate_down_0
42,31,3,down,0.0,Plk1_rate_down_0
42,32,2,down,0.0,Plk1_rate_down_0
42,32,2,down,0.0,Plk1_rate_down_0
42,33,4,down,0.0,Plk1_rate_down_0
42,33,4,down,0.0,Plk1_rate_down_0
42,33,4,down,0.0,Plk1_rate_down_0
43,0,0,down,0.0,Plk1_rate_down_0
43,0,0,down,0.0,Plk1_rate_down_0
43,0,0,down,0.0,Plk1_rate_down_0
43,2,1,down,0.0,Plk1_rate_down_0
43,2,1,down,0.0,Plk1_rate_down_0
43,2,1,down,0.0,Plk1_rate_down_0
43,3,1,down,0.0,Plk1_rate_down_0
43,3,1,down,0.0,Plk1_rate_down_0
43,3,1,down,0.0,Plk1_rate_down_0
43,4,2,down,0.0,Plk1_rate_down_0
43,4,2,down,0.0,Plk1_rate_down_0
43,4,2,down,0.0,Plk1_rate_down_0
43,4,2,down,0.0,Plk1_rate_down_0
43,5,2,down,0.0,Plk1_rate_down_0
43,5,2,down,0.0,Plk1_rate_down_0
43,5,2,down,0.0,Plk1_rate_down_0
43,5,2,down,0.0,Plk1_rate_down_0
43,6,1,down,0.0,Plk1_rate_down_0
43,6,1,down,0.0,Plk1_rate_down_0
43,7,2,down,0.0,Plk1_rate_down_0
43,7,2,down,0.0,Plk1_rate_down_0
43,7,2,down,0.0,Plk1_rate_down_0
43,8,2,down,0.0,Plk1_rate_down_0
43,8,2,down,0.0,Plk1_rate_down_0
43,8,2,down,0.0,Plk1_rate_down_0
43,9,1,down,0.0,Plk1_rate_down_0
43,9,1,down,0.0,Plk1_rate_down_0
43,10,2,down,0.0,Plk1_rate_down_0
43,10,2,down,0.0,Plk1_rate_down_0
43,10,2,down,0.0,Plk1_rate_down_0
43,11,3,down,0.0,Plk1_rate_down_0
43,11,3,down,0.0,Plk1_rate_down_0
43,11,3,down,0.0,Plk1_rate_down_0
43,11,3,down,0.0,Plk1_rate_down_0
43,12,3,down,0.0,Plk1_rate_down_0
43,12,3,down,0.0,Plk1_rate_down_0
43,12,3,down,0.0,Plk1_rate_down_0
43,13,2,down,0.0,Plk1_rate_down_0
43,13,2,down,0.0,Plk1_rate_down_0
43,13,2,down,0.0,Plk1_rate_down_0
43,13,2,down,0.0,Plk1_rate_down_0
43,14,1,down,0.0,Plk1_rate_down_0
43,14,1,down,0.0,Plk1_rate_down_0
43,14,1,down,0.0,Plk1_rate_down_0
43,14,1,down,0.0,Plk1_rate_down_0
43,15,2,down,0.0,Plk1_rate_down_0
43,15,2,down,0.0,Plk1_rate_down_0
43,16,2,down,0.0,Plk1_rate_down_0
43,16,2,down,0.0,Plk1_rate_down_0
43,16,2,down,0.0,Plk1_rate_down_0
43,16,2,down,0.0,Plk1_rate_down_0
43,16,2,down,0.0,Plk1_rate_down_0
43,17,3,down,0.0,Plk1_rate_down_0
43,17,3,down,0.0,Plk1_rate_down_0
43,17,3,down,0.0,Plk1_rate_down_0
43,17,3,down,0.0,Plk1_rate_down_0
43,17,3,down,0.0,Plk1_rate_down_0
43,18,4,down,0.0,Plk1_rate_down_0
43,18,4,down,0.0,Plk1_rate_down_0
43,18,4,down,0.0,Plk1_rate_down_0
43,19,3,down,0.0,Plk1_rate_down_0
43,19,3,down,0.0,Plk1_rate_down_0
43,19,3,down,0.0,Plk1_rate_down_0
43,20,3,down,0.0,Plk1_rate_down_0
43,20,3,down,0.0,Plk1_rate_down_0
43,21,4,down,0.0,Plk1_rate_down_0
43,21,4,down,0.0,Plk1_rate_down_0
43,21,4,down,0.0,Plk1_rate_down_0
43,21,4,down,0.0,Plk1_rate_down_0
43,21,4,down,0.0,Plk1_rate_down_0
43,22,4,down,0.0,Plk1_rate_down_0
43,22,4,down,0.0,Plk1_rate_down_0
43,22,4,down,0.0,Plk1_rate_down_0
43,23,3,down,0.0,Plk1_rate_down_0
43,23,3,down,0.0,Plk1_rate_down_0
43,23,3,down,0.0,Plk1_rate_down_0
43,23,3,down,0.0,Plk1_rate_down_0
43,24,4,down,0.0,Plk1_rate_down_0
43,24,4,down,0.0,Plk1_rate_down_0
43,24,4,down,0.0,Plk1_rate_down_0
43,24,4,down,0.0,Plk1_rate_down_0
43,25,2,down,0.0,Plk1_rate_down_0
43,25,2,down,0.0,Plk1_rate_down_0
43,26,3,down,0.0,Plk1_rate_down_0
43,26,3,down,0.0,Plk1_rate_down_0
43,26,3,down,0.0,Plk1_rate_down_0
43,26,3,down,0.0,Plk1_rate_down_0
43,26,3,down,0.0,Plk1_rate_down_0
43,27,3,down,0.0,Plk1_rate_down_0
43,27,3,down,0.0,Plk1_rate_down_0
43,27,3,down,0.0,Plk1_rate_down_0
43,28,2,down,0.0,Plk1_rate_down_0
43,28,2,down,0.0,Plk1_rate_down_0
43,28,2,down,0.0,Plk1_rate_down_0
43,29,3,down,0.0,Plk1_rate_down_0
43,29,3,down,0.0,Plk1_rate_down_0
43,29,3,down,0.0,Plk1_rate_down_0
43,29,3,down,0.0,Plk1_rate_down_0
43,30,5,down,0.0,Plk1_rate_down_0
43,30,5,down,0.0,Plk1_rate_down_0
43,30,5,down,0.0,Plk1_rate_down_0
43,31,3,down,0.0,Plk1_rate_down_0
43,31,3,down,0.0,Plk1_rate_down_0
43,31,3,down,0.0,Plk1_rate_down_0
43,31,3,down,0.0,Plk1_rate_down_0
43,32,2,down,0.0,Plk1_rate_down_0
43,32,2,down,0.0,Plk1_rate_down_0
43,33,4,down,0.0,Plk1_rate_down_0
43,33,4,down,0.0,Plk1_rate_down_0
43,33,4,down,0.0,Plk1_rate_down_0
43,34,4,down,0.0,Plk1_rate_down_0
43,34,4,down,0.0,Plk1_rate_down_0
43,34,4,down,0.0,Plk1_rate_down_0
43,34,4,down,0.0,Plk1_rate_down_0
43,35,3,down,0.0,Plk1_rate_down_0
43,35,3,down,0.0,Plk1_rate_down_0
43,35,3,down,0.0,Plk1_rate_down_0
43,35,3,down,0.0,Plk1_rate_down_0
44,0,0,down,0.0,Plk1_rate_down_0
44,0,0,down,0.0,Plk1_rate_down_0
44,0,0,down,0.0,Plk1_rate_down_0
44,2,1,down,0.0,Plk1_rate_down_0
44,2,1,down,0.0,Plk1_rate_down_0
44,2,1,down,0.0,Plk1_rate_down_0
44,2,1,down,0.0,Plk1_rate_down_0
44,3,1,down,0.0,Plk1_rate_down_0
44,3,1,down,0.0,Plk1_rate_down_0
44,3,1,down,0.0,Plk1_rate_down_0
44,4,2,down,0.0,Plk1_rate_down_0
44,4,2,down,0.0,Plk1_rate_down_0
44,4,2,down,0.0,Plk1_rate_down_0
44,4,2,down,0.0,Plk1_rate_down_0
44,5,2,down,0.0,Plk1_rate_down_0
44,5,2,down,0.0,Plk1_rate_down_0
44,5,2,down,0.0,Plk1_rate_down_0
44,5,2,down,0.0,Plk1_rate_down_0
44,6,1,down,0.0,Plk1_rate_down_0
44,6,1,down,0.0,Plk1_rate_down_0
44,7,2,down,0.0,Plk1_rate_down_0
44,7,2,down,0.0,Plk1_rate_down_0
44,7,2,down,0.0,Plk1_rate_down_0
44,8,2,down,0.0,Plk1_rate_down_0
44,8,2,down,0.0,Plk1_rate_down_0
44,8,2,down,0.0,Plk1_rate_down_0
44,9,1,down,0.0,Plk1_rate_down_0
44,9,1,down,0.0,Plk1_rate_down_0
44,10,2,down,0.0,Plk1_rate_down_0
44,10,2,down,0.0,Plk1_rate_down_0
44,10,2,down,0.0,Plk1_rate_down_0
44,11,3,down,0.0,Plk1_rate_down_0
44,11,3,down,0.0,Plk1_rate_down_0
44,11,3,down,0.0,Plk1_rate_down_0
44,11,3,down,0.0,Plk1_rate_down_0
44,12,3,down,0.0,Plk1_rate_down_0
44,12,3,down,0.0,Plk1_rate_down_0
44,12,3,down,0.0,Plk1_rate_down_0
44,13,2,down,0.0,Plk1_rate_down_0
44,13,2,down,0.0,Plk1_rate_down_0
44,13,2,down,0.0,Plk1_rate_down_0
44,13,2,down,0.0,Plk1_rate_down_0
44,14,1,down,0.0,Plk1_rate_down_0
44,14,1,down,0.0,Plk1_rate_down_0
44,14,1,down,0.0,Plk1_rate_down_0
44,14,1,down,0.0,Plk1_rate_down_0
44,15,2,down,0.0,Plk1_rate_down_0
44,15,2,down,0.0,Plk1_rate_down_0
44,16,2,down,0.0,Plk1_rate_down_0
44,16,2,down,0.0,Plk1_rate_down_0
44,16,2,down,0.0,Plk1_rate_down_0
44,16,2,down,0.0,Plk1_rate_down_0
44,16,2,down,0.0,Plk1_rate_down_0
44,17,3,down,0.0,Plk1_rate_down_0
44,17,3,down,0.0,Plk1_rate_down_0
44,17,3,down,0.0,Plk1_rate_down_0
44,17,3,down,0.0,Plk1_rate_down_0
44,17,3,down,0.0,Plk1_rate_down_0
44,18,4,down,0.0,Plk1_rate_down_0
44,18,4,down,0.0,Plk1_rate_down_0
44,18,4,down,0.0,Plk1_rate_down_0
44,19,3,down,0.0,Plk1_rate_down_0
44,19,3,down,0.0,Plk1_rate_down_0
44,19,3,down,0.0,Plk1_rate_down_0
